Usma_0001,1,0,o46-67i
Usma_0002,0,0,i
Usma_0003,0,0,i
Usma_0004,12,0,i54-71o93-115i122-141o147-170i182-203o215-237i285-305o325-344i349-367o373-396i408-429o449-466i
Usma_0005,0,Y,n5-15c27/28o
Usma_0006,0,0,i
Usma_0007,8,0,i181-207o219-238i245-265o306-329i350-376o388-407i414-431o451-475i
Usma_0008,0,0,i
Usma_0009,0,0,i
Usma_0010,6,0,o472-490i502-522o534-552i564-581o593-614i635-656o
Usma_0011,6,0,i28-49o105-126i133-150o162-180i200-224o236-257i
Usma_0012,0,0,i
Usma_0013,0,0,i
Usma_0014,0,Y,n3-10c14/15o
Usma_0015,0,0,i
Usma_0016,0,0,i
Usma_0017,1,Y,n5-16c24/25o275-293i
Usma_0018,0,0,i
Usma_0019,12,0,i85-109o129-152i159-180o186-205i229-252o272-288i295-311o326-346i367-383o389-412i424-449o461-480i
Usma_0020,5,0,o6-30i37-58o85-103i124-145o161-177i
Usma_0021,0,Y,n3-14c19/20o
Usma_0022,0,0,i
Usma_0023,0,0,i
Usma_0024,0,0,i
Usma_0025,1,0,o32-55i
Usma_0026,1,0,o64-86i
Usma_0027,0,0,i
Usma_0028,0,Y,n7-18c26/27o
Usma_0029,0,Y,n20-31c37/38o
Usma_0030,0,0,i
Usma_0031,0,0,i
Usma_0032,0,0,i
Usma_0033,0,0,i
Usma_0034,0,Y,n4-15c21/22o
Usma_0035,1,0,i156-175o
Usma_0036,0,0,i
Usma_0037,0,0,i
Usma_0038,7,Y,n3-10c15/16o31-55i67-87o107-129i340-365o406-426i438-459o471-491i
Usma_0039,0,Y,n4-15c20/21o
Usma_0040,1,0,o891-913i
Usma_0041,12,0,i76-97o109-130i142-160o166-186i198-222o228-250i298-321o341-363i384-405o411-435i442-467o479-501i
Usma_0042,0,0,i
Usma_0043,0,0,i
Usma_0044,0,0,i
Usma_0045,0,0,i
Usma_0046,0,0,i
Usma_0047,0,0,i
Usma_0048,2,Y,n24-34c44/45o60-77i192-214o
Usma_0049,0,Y,n4-12c21/22o
Usma_0050,0,0,i
Usma_0051,0,0,i
Usma_0052,0,0,i
Usma_0053,0,0,i
Usma_0054,0,0,i
Usma_0055,0,Y,n11-22c27/28o
Usma_0056,2,0,i58-78o84-103i
Usma_0057,4,0,o6-33i99-121o127-153i174-201o
Usma_0058,1,0,o24-45i
Usma_0059,0,0,i
Usma_0060,0,0,i
Usma_0061,0,0,i
Usma_0062,0,Y,n9-20c26/27o
Usma_0063,6,0,i115-134o154-177i218-234o240-258i279-296o302-321i
Usma_0064,11,0,i85-105o111-131i159-184o190-209i216-240o267-288i300-322o342-363i384-403o415-437i449-472o
Usma_0065,2,0,o57-76i88-109o
Usma_0066,1,0,o360-379i
Usma_0067,0,0,i
Usma_0068,0,0,i
Usma_0069,12,0,i47-77o97-115i127-146o158-178i190-213o225-245i313-333o353-375i382-404o416-440i452-472o484-503i
Usma_0070,0,0,i
Usma_0071,1,Y,n8-19c23/24o222-243i
Usma_0072,0,Y,n5-13c20/21o
Usma_0073,0,0,i
Usma_0074,1,0,o551-572i
Usma_0075,0,0,i
Usma_0076,11,0,o289-316i347-368o388-407i414-437o464-482i503-525o545-575i596-620o626-645i657-678o684-703i
Usma_0077,0,0,i
Usma_0078,12,0,i7-24o36-57i69-88o138-157i177-198o245-267i279-300o312-330i364-380o392-411i662-681o693-709i
Usma_0079,0,0,i
Usma_0080,1,Y,n4-15c21/22o471-492i
Usma_0081,5,0,o32-52i129-153o173-194i334-351o453-474i
Usma_0082,0,0,i
Usma_0083,0,0,i
Usma_0084,0,0,i
Usma_0085,12,0,i100-125o137-160i172-194o214-236i243-261o294-314i321-339o359-378i452-472o478-496i508-526o546-568i
Usma_0086,5,Y,n2-10c15/16o39-58i70-93o139-157i364-387o407-425i
Usma_0087,0,0,i
Usma_0088,0,Y,n3-14c19/20o
Usma_0089,0,0,i
Usma_0090,0,Y,n7-15c20/21o
Usma_0091,0,0,i
Usma_0092,6,0,i30-50o70-97i109-133o161-181i193-218o230-256i
Usma_0093,1,0,o692-712i
Usma_0094,0,0,i
Usma_0095,0,0,i
Usma_0096,7,0,o30-48i69-89o109-129i141-160o166-184i196-222o242-259i
Usma_0097,0,0,i
Usma_0098,1,0,i159-180o
Usma_0099,0,0,i
Usma_0100,0,0,i
Usma_0101,0,0,i
Usma_0102,0,0,i
Usma_0103,0,0,i
Usma_0104,0,0,i
Usma_0105,8,0,o18-40i60-78o98-118i206-227o233-257i269-288o308-329i341-361o
Usma_0106,0,Y,n5-15c20/21o
Usma_0107,11,Y,n7-18c23/24o42-63i70-89o109-127i139-158o178-202i214-230o242-261i273-292o298-318i349-368o388-411i
Usma_0108,0,0,i
Usma_0109,0,0,i
Usma_0110,0,0,i
Usma_0111,0,Y,n3-18c24/25o
Usma_0112,12,0,i66-94o106-127i134-153o159-181i193-212o224-246i294-316o336-355i362-379o385-408i420-445o457-478i
Usma_0113,0,Y,n6-19c24/25o
Usma_0114,0,Y,n12-25c29/30o
Usma_0115,6,0,i76-97o117-137i251-272o284-303i310-330o396-417i
Usma_0116,1,Y,n4-16c28/29o226-245i
Usma_0117,0,0,i
Usma_0118,0,0,i
Usma_0119,0,0,i
Usma_0120,3,0,o95-114i135-153o200-216i
Usma_0121,0,0,i
Usma_0122,2,0,o460-481i703-725o
Usma_0123,0,0,i
Usma_0124,0,0,i
Usma_0125,12,0,i63-81o101-118i130-149o155-178i190-211o223-243i307-326o346-363i375-392o398-418i430-450o462-484i
Usma_0126,0,0,i
Usma_0127,0,0,i
Usma_0128,3,0,i18-41o511-530i581-600o
Usma_0129,0,0,i
Usma_0130,0,0,i
Usma_0131,0,0,i
Usma_0132,0,0,i
Usma_0133,0,0,i
Usma_0134,0,0,i
Usma_0135,0,0,i
Usma_0136,0,0,i
Usma_0137,0,0,i
Usma_0138,0,0,i
Usma_0139,0,Y,n8-18c23/24o
Usma_0140,0,0,i
Usma_0141,0,Y,n11-21c25/26o
Usma_0142,0,Y,n3-15c20/21o
Usma_0143,0,0,i
Usma_0144,1,0,i7-25o
Usma_0145,0,0,i
Usma_0146,0,0,i
Usma_0147,0,0,i
Usma_0148,0,0,i
Usma_0149,0,0,i
Usma_0150,0,0,i
Usma_0151,0,0,i
Usma_0152,0,0,i
Usma_0153,1,0,o67-86i
Usma_0154,0,Y,n3-14c21/22o
Usma_0155,0,0,i
Usma_0156,0,0,i
Usma_0157,0,0,i
Usma_0158,0,0,i
Usma_0159,0,0,i
Usma_0160,0,0,i
Usma_0161,0,0,i
Usma_0162,0,0,i
Usma_0163,1,0,i380-401o
Usma_0164,0,0,i
Usma_0165,1,0,o62-80i
Usma_0166,0,Y,n5-16c22/23o
Usma_0167,0,0,i
Usma_0168,0,0,i
Usma_0169,0,0,i
Usma_0170,7,0,o39-58i79-99o105-126i133-151o191-210i230-248o324-346i
Usma_0171,0,Y,n7-15c20/21o
Usma_0172,0,0,i
Usma_0173,0,0,i
Usma_0174,0,0,i
Usma_0175,0,0,i
Usma_0176,0,0,i
Usma_0177,0,0,i
Usma_0178,0,Y,n6-13c21/22o
Usma_0179,1,0,o649-669i
Usma_0180,0,0,i
Usma_0181,0,0,i
Usma_0182,0,0,i
Usma_0183,0,0,i
Usma_0184,0,0,i
Usma_0185,1,0,o6-26i
Usma_0186,0,0,i
Usma_0187,12,0,i34-53o73-89i101-120o132-153i165-184o196-218i356-374o445-466i478-500o506-529i541-563o610-630i
Usma_0188,0,0,i
Usma_0189,0,0,i
Usma_0190,0,0,i
Usma_0191,2,0,o539-557i586-604o
Usma_0192,0,0,i
Usma_0193,0,0,i
Usma_0194,0,0,i
Usma_0195,0,0,i
Usma_0196,0,0,i
Usma_0197,0,Y,n6-16c21/22o
Usma_0198,0,0,i
Usma_0199,0,0,i
Usma_0200,1,0,o48-69i
Usma_0201,2,0,i1356-1380o1392-1413i
Usma_0202,0,Y,n6-16c24/25o
Usma_0203,0,0,i
Usma_0204,0,0,i
Usma_0205,0,0,i
Usma_0206,0,0,i
Usma_0207,7,0,o43-65i77-102o122-143i155-175o201-225i246-267o279-298i
Usma_0208,11,0,o40-59i112-135o147-165i237-257o294-315i422-450o479-504i516-537o549-576i626-645o657-678i
Usma_0209,0,0,i
Usma_0210,0,0,i
Usma_0211,6,0,o46-63i75-94o114-132i144-163o169-188i200-220o
Usma_0212,0,0,i
Usma_0213,0,0,i
Usma_0214,0,0,i
Usma_0215,7,Y,n10-21c25/26o137-156i163-183o195-217i224-242o254-270i277-294o331-352i
Usma_0216,0,Y,n3-11c16/17o
Usma_0217,1,Y,n18-28c40/41o267-287i
Usma_0218,0,0,i
Usma_0219,10,0,i151-174o180-199i364-385o391-415i866-887o899-920i949-971o991-1013i1033-1051o1066-1086i
Usma_0220,0,0,i
Usma_0221,12,0,i131-155o167-186i198-214o220-238i259-281o287-308i498-518o549-567i574-593o599-618i630-653o659-680i
Usma_0222,0,0,i
Usma_0223,2,0,i379-403o641-662i
Usma_0224,0,0,i
Usma_0225,1,0,o371-390i
Usma_0226,0,Y,n4-15c27/28o
Usma_0227,4,0,i20-40o78-98i119-139o170-191i
Usma_0228,0,0,i
Usma_0229,0,0,i
Usma_0230,7,0,o427-450i462-478o498-515i527-556o562-579i600-621o627-649i
Usma_0231,0,0,i
Usma_0232,0,0,i
Usma_0233,0,0,i
Usma_0234,0,0,i
Usma_0235,0,0,i
Usma_0236,0,0,i
Usma_0237,10,0,o198-217i276-300o387-414i426-451o457-478i490-512o518-538i559-578o584-605i617-644o
Usma_0238,0,0,i
Usma_0239,4,0,i21-48o60-80i92-115o161-186i
Usma_0240,12,0,i92-115o127-147i159-181o201-223i235-259o265-288i308-328o348-369i376-394o400-420i441-460o472-494i
Usma_0241,6,0,i116-135o141-157i162-182o202-224i231-251o276-296i
Usma_0242,0,0,i
Usma_0243,0,0,i
Usma_0244,0,0,i
Usma_0245,8,0,i210-228o248-269i281-304o342-361i499-521o541-563i922-945o951-970i
Usma_0246,0,0,i
Usma_0247,0,0,i
Usma_0248,0,0,i
Usma_0249,0,Y,n2-10c15/16o
Usma_0250,0,0,i
Usma_0251,0,0,i
Usma_0252,0,0,i
Usma_0253,0,Y,n7-18c24/25o
Usma_0254,0,0,i
Usma_0255,0,0,i
Usma_0256,0,0,i
Usma_0257,0,0,i
Usma_0259,0,0,i
Usma_0260,0,0,i
Usma_0261,0,0,i
Usma_0262,0,0,i
Usma_0263,0,0,i
Usma_0264,0,Y,n10-20c28/29o
Usma_0265,0,0,i
Usma_0266,0,0,i
Usma_0267,0,0,i
Usma_0268,0,0,i
Usma_0269,0,0,i
Usma_0270,0,Y,n3-13c18/19o
Usma_0271,0,0,i
Usma_0272,0,0,i
Usma_0273,0,0,i
Usma_0274,0,0,i
Usma_0275,0,0,i
Usma_0276,0,0,i
Usma_0277,1,Y,n11-21c26/27o998-1020i
Usma_0278,3,0,o187-211i425-451o484-508i
Usma_0279,0,0,i
Usma_0280,0,0,i
Usma_0281,0,0,i
Usma_0282,6,0,o13-40i52-72o92-113i125-150o162-184i205-225o
Usma_0283,0,0,i
Usma_0284,0,Y,n4-11c16/17o
Usma_0285,0,0,i
Usma_0286,0,Y,n7-18c26/27o
Usma_0287,0,0,i
Usma_0288,1,0,o20-42i
Usma_0289,0,0,i
Usma_0290,0,0,i
Usma_0291,0,Y,n11-22c28/29o
Usma_0292,0,Y,n9-20c24/25o
Usma_0293,6,0,i202-222o242-260i265-288o313-333i345-365o392-413i
Usma_0294,0,Y,n5-17c22/23o
Usma_0295,0,0,i
Usma_0296,0,0,i
Usma_0297,0,0,i
Usma_0298,0,0,i
Usma_0299,0,0,i
Usma_0300,0,0,i
Usma_0301,0,0,i
Usma_0302,0,Y,n21-32c36/37o
Usma_0303,0,0,i
Usma_0304,0,0,i
Usma_0305,0,Y,n8-19c37/38o
Usma_0306,1,0,i189-208o
Usma_0307,1,0,o369-388i
Usma_0308,0,0,i
Usma_0309,1,0,i415-434o
Usma_0310,0,0,i
Usma_0311,0,0,i
Usma_0312,0,0,i
Usma_0313,0,0,i
Usma_0314,0,0,i
Usma_0315,0,0,i
Usma_0316,0,Y,n3-14c26/27o
Usma_0317,0,0,i
Usma_0318,0,0,i
Usma_0319,0,0,i
Usma_0320,0,0,i
Usma_0321,7,Y,n14-25c31/32o136-156i163-185o219-240i252-273o293-310i322-341o361-381i
Usma_0322,1,0,o836-854i
Usma_0323,0,0,i
Usma_0324,1,0,i21-41o
Usma_0325,0,0,i
Usma_0326,0,0,i
Usma_0327,0,0,i
Usma_0328,0,0,i
Usma_0329,0,0,i
Usma_0330,0,0,i
Usma_0331,1,Y,n4-15c21/22o402-423i
Usma_0332,0,Y,n7-18c23/24o
Usma_0333,0,0,i
Usma_0334,1,0,o508-530i
Usma_0335,0,0,i
Usma_0336,0,0,i
Usma_0337,1,0,o903-921i
Usma_0338,0,0,i
Usma_0339,0,0,i
Usma_0340,0,0,i
Usma_0341,0,0,i
Usma_0342,0,0,i
Usma_0343,1,0,i107-124o
Usma_0344,0,0,i
Usma_0345,0,0,i
Usma_0346,1,Y,n6-17c22/23o277-299i
Usma_0347,1,Y,n7-18c23/24o135-154i
Usma_0348,0,Y,n8-19c27/28o
Usma_0349,0,0,i
Usma_0350,0,Y,n9-22c26/27o
Usma_0351,0,0,i
Usma_0352,0,0,i
Usma_0353,0,0,i
Usma_0354,0,0,i
Usma_0355,0,0,i
Usma_0356,0,0,i
Usma_0357,0,0,i
Usma_0358,0,0,i
Usma_0359,0,0,i
Usma_0360,0,0,i
Usma_0361,2,0,o60-81i378-396o
Usma_0362,11,0,i7-25o70-90i102-123o143-163i170-190o202-231i243-263o325-345i357-374o380-400i407-426o
Usma_0363,0,0,i
Usma_0364,0,0,i
Usma_0365,0,0,i
Usma_0366,12,0,i63-83o89-118i139-163o169-190i202-223o243-264i285-306o338-358i385-404o410-433i463-485o497-516i
Usma_0367,0,Y,n3-13c18/19o
Usma_0368,0,0,i
Usma_0369,0,0,i
Usma_0370,0,0,i
Usma_0371,0,0,i
Usma_0372,0,0,i
Usma_0373,1,0,o52-68i
Usma_0374,11,0,o6-24i144-162o168-185i197-215o221-237i357-381o401-421i428-446o458-483i495-514o526-545i
